

time(ps), Y
72.5, 4.23654e-05
72.8125, 4.09985e-05
73.125, 3.96758e-05
73.4375, 3.83957e-05
73.75, 3.71569e-05
74.0625, 3.5958e-05
74.375, 3.90755e-05
74.6875, 5.74521e-05
75, 9.64798e-05
75.3125, 0.000150727
75.625, 0.000212231
75.9375, 0.00027519
76.25, 0.000336098
76.5625, 0.000395154
76.875, 0.000454276
77.1875, 0.000511434
77.5, 0.000566158
77.8125, 0.000620804
78.125, 0.000672714
78.4375, 0.000721922
78.75, 0.000769674
79.0625, 0.000814917
79.375, 0.000858619
79.6875, 0.000901542
80, 0.000943463



time(ps), Y
0.3125, 0.000984422
0.625, 0.00102457
0.9375, 0.00106238
1.25, 0.00109921
1.5625, 0.00113652
1.875, 0.00117171
2.1875, 0.00120439
2.5, 0.00123677
2.8125, 0.00126728
3.125, 0.00129683
3.4375, 0.00132685
3.75, 0.00135498
4.0625, 0.00138257
4.375, 0.00140951
4.6875, 0.00143441
5, 0.0014601
5.3125, 0.00148651
5.625, 0.00151091
5.9375, 0.00153293
6.25, 0.00155439
6.5625, 0.00157682
6.875, 0.00159771
7.1875, 0.0016174
7.5, 0.001637
7.8125, 0.0016554
8.125, 0.00167312
8.4375, 0.00169007
8.75, 0.00170698
9.0625, 0.00172407
9.375, 0.0017405
9.6875, 0.00175557
10, 0.00177033
10.3125, 0.00178486
10.625, 0.0017982
10.9375, 0.00181119
11.25, 0.00182325
11.5625, 0.00183417
11.875, 0.00184436
12.1875, 0.00185469
12.5, 0.00186631
12.8125, 0.00187781
13.125, 0.00188808
13.4375, 0.00189667
13.75, 0.00190507
14.0625, 0.00191461
14.375, 0.00192506
14.6875, 0.00193491
15, 0.00194379
15.3125, 0.0019525
15.625, 0.00196051
15.9375, 0.00196713
16.25, 0.00197365
16.5625, 0.00198087
16.875, 0.00198719
17.1875, 0.00199392
17.5, 0.00200129
17.8125, 0.00200802
18.125, 0.00201442
18.4375, 0.00202059
18.75, 0.00202707
19.0625, 0.00203384
19.375, 0.00203986
19.6875, 0.00204564
20, 0.00205101
20.3125, 0.00205595
20.625, 0.00206128
20.9375, 0.00206572
21.25, 0.00207024
21.5625, 0.00207522
21.875, 0.00207917
22.1875, 0.00208319
22.5, 0.00208792
22.8125, 0.00209276
23.125, 0.00209784
23.4375, 0.00210226
23.75, 0.00210705
24.0625, 0.00211162
24.375, 0.00211378
24.6875, 0.00211517
25, 0.00211776
25.3125, 0.0021214
25.625, 0.00212508
25.9375, 0.00212836
26.25, 0.00213067
26.5625, 0.00213304
26.875, 0.00213548
27.1875, 0.0021378
27.5, 0.0021409
27.8125, 0.00214458
28.125, 0.002148
28.4375, 0.00215116
28.75, 0.0021538
29.0625, 0.00215578
29.375, 0.00215674
29.6875, 0.00215766
30, 0.0021594
30.3125, 0.00216078
30.625, 0.00216258
30.9375, 0.00216535
31.25, 0.00216736
31.5625, 0.0021685
31.875, 0.00216945
32.1875, 0.00217
32.5, 0.00217042
32.8125, 0.00217141
33.125, 0.00217349
33.4375, 0.00217546
33.75, 0.0021772
34.0625, 0.00217828
34.375, 0.00217424
34.6875, 0.00215489
35, 0.00211581
35.3125, 0.00206193
35.625, 0.00200025
35.9375, 0.00193708
36.25, 0.00187491
36.5625, 0.0018145
36.875, 0.00175596
37.1875, 0.00169931
37.5, 0.00164448
37.8125, 0.00159142
38.125, 0.00154008
38.4375, 0.00149039
38.75, 0.0014423
39.0625, 0.00139577
39.375, 0.00135073
39.6875, 0.00130715
40, 0.00126498
40.3125, 0.00122416
40.625, 0.00118467
40.9375, 0.00114644
41.25, 0.00110946
41.5625, 0.00107366
41.875, 0.00103902
42.1875, 0.0010055
42.5, 0.000973054
42.8125, 0.000941659
43.125, 0.000911277
43.4375, 0.000881875
43.75, 0.000853422
44.0625, 0.000825887
44.375, 0.000799241
44.6875, 0.000773454
45, 0.000748499
45.3125, 0.000724349
45.625, 0.000700978
45.9375, 0.000678362
46.25, 0.000656475
46.5625, 0.000635294
46.875, 0.000614797
47.1875, 0.000594961
47.5, 0.000575765
47.8125, 0.000557188
48.125, 0.000539211
48.4375, 0.000521814
48.75, 0.000504978
49.0625, 0.000488685
49.375, 0.000472918
49.6875, 0.00045766
50, 0.000442894
50.3125, 0.000428604
50.625, 0.000414775
50.9375, 0.000401393
51.25, 0.000388442
51.5625, 0.000375909
51.875, 0.000363781
52.1875, 0.000352044
52.5, 0.000340685
52.8125, 0.000329693
53.125, 0.000319056
53.4375, 0.000308762
53.75, 0.0002988
54.0625, 0.000289159
54.375, 0.00027983
54.6875, 0.000270801
55, 0.000262064
55.3125, 0.000253609
55.625, 0.000245426
55.9375, 0.000237508
56.25, 0.000229845
56.5625, 0.000222429
56.875, 0.000215253
57.1875, 0.000208308
57.5, 0.000201587
57.8125, 0.000195083
